index,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,feels_like,hum,windspeed
482,7/21/12,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836
483,7/21/12,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537
484,7/21/12,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836
485,7/21/12,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537
486,7/21/12,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537
487,7/21/12,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537
488,7/21/12,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537
489,7/21/12,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194
490,7/21/12,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537
491,7/21/12,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537
492,7/21/12,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239
493,7/21/12,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642
494,7/21/12,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537
495,7/21/12,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537
496,7/21/12,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194
497,7/21/12,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642
498,7/21/12,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194
499,7/21/12,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642
500,7/21/12,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642
501,7/21/12,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642
502,7/21/12,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045
503,7/21/12,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0
504,7/26/12,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194
505,7/26/12,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239
506,7/26/12,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537
507,7/26/12,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239
508,7/26/12,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194
509,7/26/12,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194
510,7/26/12,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537
511,7/26/12,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537
512,7/26/12,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537
513,7/26/12,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343
514,7/26/12,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239
515,7/26/12,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239
516,7/26/12,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537
517,7/26/12,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985
518,7/26/12,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537
519,7/26/12,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985
520,7/26/12,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881
521,7/26/12,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179
522,7/26/12,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582
523,7/26/12,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284
524,7/26/12,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537
525,7/26/12,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119
526,7/26/12,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119
527,7/26/12,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343
528,8/19/12,3,1,8,0,0,0,0,1,0.66,0.6212,0.57,0.0896
529,8/19/12,3,1,8,1,0,0,0,1,0.64,0.6061,0.65,0
530,8/19/12,3,1,8,2,0,0,0,2,0.62,0.6061,0.69,0.0896
531,8/19/12,3,1,8,3,0,0,0,2,0.62,0.6061,0.61,0.1642
532,8/19/12,3,1,8,4,0,0,0,2,0.62,0.6061,0.65,0.1642
533,8/19/12,3,1,8,5,0,0,0,2,0.6,0.5909,0.73,0.1343
534,8/19/12,3,1,8,6,0,0,0,2,0.62,0.6061,0.69,0.1045
535,8/19/12,3,1,8,7,0,0,0,2,0.62,0.6061,0.69,0.1343
536,8/19/12,3,1,8,8,0,0,0,2,0.64,0.6061,0.69,0.1045
537,8/19/12,3,1,8,9,0,0,0,2,0.66,0.6212,0.74,0
538,8/19/12,3,1,8,10,0,0,0,2,0.68,0.6364,0.69,0
539,8/19/12,3,1,8,11,0,0,0,3,0.64,0.5909,0.78,0.1642
540,8/19/12,3,1,8,12,0,0,0,3,0.64,0.6061,0.73,0
541,8/19/12,3,1,8,13,0,0,0,3,0.64,0.5758,0.83,0.1343
542,8/19/12,3,1,8,14,0,0,0,3,0.64,0.6061,0.73,0
543,8/19/12,3,1,8,15,0,0,0,2,0.64,0.6061,0.65,0
544,8/19/12,3,1,8,16,0,0,0,2,0.66,0.6212,0.65,0
545,8/19/12,3,1,8,17,0,0,0,2,0.64,0.5909,0.78,0.1045
546,8/19/12,3,1,8,18,0,0,0,2,0.64,0.5909,0.78,0.1045
547,8/19/12,3,1,8,19,0,0,0,2,0.64,0.6061,0.73,0.1343
548,8/19/12,3,1,8,20,0,0,0,2,0.64,0.6061,0.73,0.194
549,8/19/12,3,1,8,21,0,0,0,3,0.62,0.5909,0.78,0.0896
550,8/19/12,3,1,8,22,0,0,0,2,0.62,0.5909,0.78,0.1642
551,8/19/12,3,1,8,23,0,0,0,2,0.62,0.5909,0.73,0
552,8/24/12,3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0
553,8/24/12,3,1,8,1,0,5,1,2,0.64,0.6061,0.73,0
554,8/24/12,3,1,8,2,0,5,1,1,0.66,0.6212,0.69,0
555,8/24/12,3,1,8,3,0,5,1,1,0.64,0.6061,0.73,0
556,8/24/12,3,1,8,4,0,5,1,2,0.64,0.6061,0.73,0
557,8/24/12,3,1,8,5,0,5,1,1,0.64,0.5909,0.78,0
558,8/24/12,3,1,8,6,0,5,1,2,0.62,0.5758,0.83,0
559,8/24/12,3,1,8,7,0,5,1,2,0.64,0.5909,0.78,0
560,8/24/12,3,1,8,8,0,5,1,2,0.66,0.6212,0.74,0
561,8/24/12,3,1,8,9,0,5,1,2,0.72,0.6667,0.58,0
562,8/24/12,3,1,8,10,0,5,1,2,0.76,0.6818,0.48,0
563,8/24/12,3,1,8,11,0,5,1,2,0.76,0.6818,0.48,0.1045
564,8/24/12,3,1,8,12,0,5,1,2,0.76,0.6818,0.45,0.0896
565,8/24/12,3,1,8,13,0,5,1,2,0.8,0.7121,0.41,0.1045
566,8/24/12,3,1,8,14,0,5,1,1,0.78,0.697,0.43,0.1045
567,8/24/12,3,1,8,15,0,5,1,2,0.76,0.6818,0.48,0.1343
568,8/24/12,3,1,8,16,0,5,1,2,0.76,0.6818,0.48,0.1343
569,8/24/12,3,1,8,17,0,5,1,2,0.74,0.6667,0.51,0.2239
570,8/24/12,3,1,8,18,0,5,1,2,0.72,0.6818,0.62,0.194
571,8/24/12,3,1,8,19,0,5,1,2,0.72,0.6667,0.58,0.1642
572,8/24/12,3,1,8,20,0,5,1,2,0.7,0.6515,0.65,0.2239
573,8/24/12,3,1,8,21,0,5,1,2,0.7,0.6515,0.61,0.1642
574,8/24/12,3,1,8,22,0,5,1,2,0.7,0.6515,0.61,0
575,8/24/12,3,1,8,23,0,5,1,2,0.68,0.6364,0.69,0.0896
576,9/1/12,3,1,9,0,0,6,0,1,0.74,0.6818,0.62,0.1045
577,9/1/12,3,1,9,1,0,6,0,1,0.72,0.697,0.74,0.1343
578,9/1/12,3,1,9,2,0,6,0,1,0.7,0.6515,0.7,0.1642
579,9/1/12,3,1,9,3,0,6,0,1,0.7,0.6515,0.7,0.1045
580,9/1/12,3,1,9,4,0,6,0,1,0.7,0.6515,0.7,0
581,9/1/12,3,1,9,5,0,6,0,1,0.68,0.6364,0.79,0
582,9/1/12,3,1,9,6,0,6,0,1,0.68,0.6364,0.79,0
583,9/1/12,3,1,9,7,0,6,0,2,0.74,0.6818,0.58,0.1343
584,9/1/12,3,1,9,8,0,6,0,2,0.76,0.7121,0.58,0.2537
585,9/1/12,3,1,9,9,0,6,0,2,0.76,0.7121,0.58,0.194
586,9/1/12,3,1,9,10,0,6,0,2,0.78,0.7273,0.55,0.194
587,9/1/12,3,1,9,11,0,6,0,2,0.8,0.7576,0.55,0.2239
588,9/1/12,3,1,9,12,0,6,0,2,0.8,0.7576,0.55,0.1642
589,9/1/12,3,1,9,13,0,6,0,2,0.82,0.7727,0.52,0.0896
590,9/1/12,3,1,9,14,0,6,0,2,0.86,0.7879,0.44,0.1642
591,9/1/12,3,1,9,15,0,6,0,2,0.86,0.7879,0.44,0.2836
592,9/1/12,3,1,9,16,0,6,0,2,0.84,0.7879,0.49,0.1642
593,9/1/12,3,1,9,17,0,6,0,2,0.82,0.7727,0.52,0
594,9/1/12,3,1,9,18,0,6,0,2,0.82,0.7727,0.52,0
595,9/1/12,3,1,9,19,0,6,0,3,0.78,0.7424,0.62,0
596,9/1/12,3,1,9,20,0,6,0,3,0.76,0.7273,0.67,0.2537
597,9/1/12,3,1,9,21,0,6,0,3,0.64,0.5758,0.89,0
598,9/1/12,3,1,9,22,0,6,0,2,0.66,0.5909,0.89,0
599,9/1/12,3,1,9,23,0,6,0,1,0.66,0.5909,0.89,0.0896
600,9/15/12,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045
601,9/15/12,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0
602,9/15/12,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045
603,9/15/12,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537
604,9/15/12,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582
605,9/15/12,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224
606,9/15/12,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179
607,9/15/12,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836
608,9/15/12,3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179
609,9/15/12,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179
610,9/15/12,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881
611,9/15/12,3,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881
612,9/15/12,3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582
613,9/15/12,3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194
614,9/15/12,3,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284
615,9/15/12,3,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836
616,9/15/12,3,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239
617,9/15/12,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537
618,9/15/12,3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836
619,9/15/12,3,1,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642
620,9/15/12,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896
621,9/15/12,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045
622,9/15/12,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0
623,9/15/12,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0
624,10/2/12,4,1,10,0,0,2,1,2,0.56,0.5303,0.73,0
625,10/2/12,4,1,10,1,0,2,1,2,0.54,0.5152,0.77,0.1045
626,10/2/12,4,1,10,2,0,2,1,2,0.54,0.5152,0.77,0.1045
627,10/2/12,4,1,10,3,0,2,1,2,0.54,0.5152,0.88,0.194
628,10/2/12,4,1,10,4,0,2,1,2,0.56,0.5303,0.83,0.0896
629,10/2/12,4,1,10,5,0,2,1,2,0.56,0.5303,0.83,0.1343
630,10/2/12,4,1,10,6,0,2,1,3,0.58,0.5455,0.83,0.1045
631,10/2/12,4,1,10,7,0,2,1,3,0.58,0.5455,0.83,0.1045
632,10/2/12,4,1,10,8,0,2,1,3,0.6,0.5455,0.88,0
633,10/2/12,4,1,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343
634,10/2/12,4,1,10,10,0,2,1,3,0.58,0.5455,0.88,0.1343
635,10/2/12,4,1,10,11,0,2,1,3,0.58,0.5455,0.94,0.1343
636,10/2/12,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194
637,10/2/12,4,1,10,13,0,2,1,2,0.6,0.5455,0.88,0.1343
638,10/2/12,4,1,10,14,0,2,1,3,0.6,0.5455,0.88,0.1343
639,10/2/12,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343
640,10/2/12,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343
641,10/2/12,4,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045
642,10/2/12,4,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896
643,10/2/12,4,1,10,19,0,2,1,3,0.62,0.5455,0.94,0
644,10/2/12,4,1,10,20,0,2,1,3,0.62,0.5455,0.94,0.1343
645,10/2/12,4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045
646,10/2/12,4,1,10,22,0,2,1,2,0.62,0.5455,0.94,0.1045
647,10/2/12,4,1,10,23,0,2,1,2,0.62,0.5455,0.94,0
648,11/28/12,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537
649,11/28/12,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239
650,11/28/12,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239
651,11/28/12,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239
652,11/28/12,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194
653,11/28/12,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343
654,11/28/12,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239
655,11/28/12,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194
656,11/28/12,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836
657,11/28/12,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194
658,11/28/12,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045
659,11/28/12,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642
660,11/28/12,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881
661,11/28/12,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194
662,11/28/12,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985
663,11/28/12,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284
664,11/28/12,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537
665,11/28/12,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343
666,11/28/12,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836
667,11/28/12,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642
668,11/28/12,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343
669,11/28/12,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642
670,11/28/12,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642
671,11/28/12,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343
672,12/17/12,4,1,12,0,0,1,1,2,0.38,0.3939,0.87,0
673,12/17/12,4,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045
674,12/17/12,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0
675,12/17/12,4,1,12,3,0,1,1,2,0.36,0.3788,0.93,0
676,12/17/12,4,1,12,4,0,1,1,3,0.36,0.3788,1,0
677,12/17/12,4,1,12,5,0,1,1,2,0.38,0.3939,0.87,0
678,12/17/12,4,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343
679,12/17/12,4,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343
680,12/17/12,4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045
681,12/17/12,4,1,12,9,0,1,1,2,0.4,0.4091,0.87,0
682,12/17/12,4,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896
683,12/17/12,4,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896
684,12/17/12,4,1,12,12,0,1,1,2,0.4,0.4091,0.87,0
685,12/17/12,4,1,12,13,0,1,1,2,0.4,0.4091,0.87,0.1343
686,12/17/12,4,1,12,14,0,1,1,2,0.4,0.4091,0.87,0.0896
687,12/17/12,4,1,12,15,0,1,1,2,0.42,0.4242,0.88,0
688,12/17/12,4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537
689,12/17/12,4,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537
690,12/17/12,4,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896
691,12/17/12,4,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343
692,12/17/12,4,1,12,20,0,1,1,2,0.42,0.4242,0.94,0.2537
693,12/17/12,4,1,12,21,0,1,1,2,0.42,0.4242,0.94,0.1343
694,12/17/12,4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343
695,12/17/12,4,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239
696,12/31/12,1,1,12,0,0,1,1,1,0.18,0.1818,0.55,0.194
697,12/31/12,1,1,12,1,0,1,1,1,0.18,0.1818,0.55,0.194
698,12/31/12,1,1,12,2,0,1,1,1,0.16,0.1667,0.59,0.1642
699,12/31/12,1,1,12,3,0,1,1,1,0.16,0.1818,0.59,0.1045
700,12/31/12,1,1,12,4,0,1,1,1,0.14,0.1667,0.69,0.1045
701,12/31/12,1,1,12,5,0,1,1,1,0.16,0.1515,0.64,0.194
702,12/31/12,1,1,12,6,0,1,1,1,0.16,0.1667,0.64,0.1642
703,12/31/12,1,1,12,7,0,1,1,1,0.16,0.1818,0.64,0.1343
704,12/31/12,1,1,12,8,0,1,1,1,0.14,0.1515,0.69,0.1343
705,12/31/12,1,1,12,9,0,1,1,2,0.18,0.2121,0.64,0.1045
706,12/31/12,1,1,12,10,0,1,1,2,0.2,0.2121,0.69,0.1343
707,12/31/12,1,1,12,11,0,1,1,2,0.22,0.2273,0.6,0.194
708,12/31/12,1,1,12,12,0,1,1,2,0.24,0.2273,0.56,0.194
709,12/31/12,1,1,12,13,0,1,1,2,0.26,0.2576,0.44,0.1642
710,12/31/12,1,1,12,14,0,1,1,2,0.28,0.2727,0.45,0.2239
711,12/31/12,1,1,12,15,0,1,1,2,0.28,0.2879,0.45,0.1343
712,12/31/12,1,1,12,16,0,1,1,2,0.26,0.2576,0.48,0.194
713,12/31/12,1,1,12,17,0,1,1,2,0.26,0.2879,0.48,0.0896
714,12/31/12,1,1,12,18,0,1,1,2,0.26,0.2727,0.48,0.1343
715,12/31/12,1,1,12,19,0,1,1,2,0.26,0.2576,0.6,0.1642
716,12/31/12,1,1,12,20,0,1,1,2,0.26,0.2576,0.6,0.1642
717,12/31/12,1,1,12,21,0,1,1,1,0.26,0.2576,0.6,0.1642
718,12/31/12,1,1,12,22,0,1,1,1,0.26,0.2727,0.56,0.1343
719,12/31/12,1,1,12,23,0,1,1,1,0.26,0.2727,0.65,0.1343